# PA_bin	RadialBinCenter[kpc]	PA[deg]	RM[rad/m^2]
8	225.00	292.1467	214.3000
8	225.00	292.1286	210.3000
8	225.00	171.5351	-72.6393
8	225.00	291.5393	197.1475
8	225.00	168.2301	-66.4597
8	225.00	169.8802	-62.1908
8	225.00	294.7009	135.0999
8	225.00	297.8098	121.7578
8	225.00	166.9984	-91.5456
8	225.00	164.2658	-55.8449
8	225.00	162.5991	-24.5313
8	225.00	163.8978	-17.7766
8	225.00	302.7161	-232.8252
8	225.00	159.2899	-49.9589
8	225.00	158.2847	-42.3515
8	225.00	158.2618	-41.6460
8	225.00	306.5333	-207.6981
8	225.00	156.4047	-55.6645
8	225.00	307.9259	-314.5798
8	225.00	154.0931	-23.3370
8	225.00	154.0065	-39.4682
8	225.00	152.9652	-76.7039
8	225.00	150.7094	-13.5332
8	225.00	313.5072	-426.0568
8	225.00	313.5523	-376.4269
8	225.00	148.3145	-23.6075
8	225.00	146.7777	-5.7829
8	225.00	146.7594	-14.8883
8	225.00	146.1563	-27.6653
8	225.00	146.2438	-17.7204
8	225.00	144.9112	3.2617
8	225.00	144.1119	-13.1225
8	225.00	143.5203	-6.6639
8	225.00	143.3067	-23.3242
8	225.00	142.8455	-17.2262
8	225.00	321.8079	-174.1924
8	225.00	322.0146	-217.0083
8	225.00	140.2657	-16.3813
8	225.00	140.0352	-7.7277
8	225.00	139.6991	-75.8403
8	225.00	139.4689	0.5419
8	225.00	139.5075	-11.1613
8	225.00	138.9413	-14.3499
8	225.00	138.8978	-2.3603
8	225.00	139.0285	-3.7662
8	225.00	139.0219	-9.2680
8	225.00	328.1968	-58.2254
8	225.00	135.0991	-39.4214
8	225.00	134.9603	-1.1956
8	225.00	133.9745	10.1400
8	225.00	133.3764	37.8963
8	225.00	332.1300	-127.9080
8	225.00	332.5603	-17.0394
8	225.00	131.6265	-83.2349
8	225.00	336.1947	-32.4252
8	225.00	128.4392	-49.7487
8	225.00	127.4420	-6.4972
8	225.00	127.1962	-5.5014
8	225.00	127.1846	-16.9920
8	225.00	125.1743	-7.1183
8	225.00	123.9323	-2.8546
8	225.00	123.7889	-0.9308
8	225.00	124.5907	-8.8234
8	225.00	124.6341	-19.9306
8	225.00	341.9461	-87.5641
8	225.00	343.1315	60.9775
8	225.00	122.8075	-36.6831
8	225.00	122.7656	-19.2971
8	225.00	343.2659	63.8710
8	225.00	121.3553	-38.8976
8	225.00	343.0006	60.8761
8	225.00	343.9483	42.7333
8	225.00	118.4340	-35.5037
8	225.00	119.4966	11.9904
8	225.00	117.0431	-7.7267
8	225.00	349.7792	10.6044
8	225.00	116.6011	-20.8305
8	225.00	113.9765	-20.0094
8	225.00	350.9121	31.7717
8	225.00	112.4122	-3.5610
8	225.00	112.3234	-5.1935
8	225.00	354.9475	-1.6897
8	225.00	108.0415	-9.2265
8	225.00	110.0949	-0.7216
8	225.00	355.2954	68.7497
8	225.00	107.7183	119.1416
8	225.00	107.9949	-3.6396
8	225.00	105.5892	1.5422
8	225.00	105.6215	9.6487
8	225.00	102.7266	4.9704
8	225.00	102.6638	16.8551
8	225.00	101.2078	6.9024
8	225.00	102.4282	76.2487
8	225.00	103.3444	21.2306
8	225.00	6.2617	17.6173
8	225.00	100.7384	10.3843
8	225.00	95.8287	7.2482
8	225.00	100.4309	2.5679
8	225.00	4.3875	5.8049
8	225.00	96.9165	27.7953
8	225.00	5.3659	-0.4873
8	225.00	95.0735	-14.3317
8	225.00	5.4212	13.8684
8	225.00	95.0930	-2.7767
8	225.00	97.0849	8.4699
8	225.00	97.4717	-1.7947
8	225.00	98.0538	36.7254
8	225.00	96.4943	25.5088
8	225.00	13.1227	42.4496
8	225.00	94.2394	15.4521
8	225.00	10.8405	-65.2116
8	225.00	87.8777	13.3584
8	225.00	87.6283	30.7079
8	225.00	85.6705	55.4717
8	225.00	86.4653	29.6278
8	225.00	88.3510	21.9791
8	225.00	81.6569	43.6157
8	225.00	88.3611	18.0848
8	225.00	87.5643	37.9621
8	225.00	81.4835	39.3686
8	225.00	85.6080	33.8701
8	225.00	86.3938	31.3326
8	225.00	78.5018	-32.8903
8	225.00	80.7724	-7.7172
8	225.00	80.2056	-26.8064
8	225.00	69.3011	-13.6648
8	225.00	77.5102	-40.5516
8	225.00	77.7895	-16.2293
8	225.00	33.3726	61.4862
8	225.00	65.2180	-18.7158
8	225.00	75.1437	10.2283
8	225.00	78.2669	-29.5486
8	225.00	57.5508	-56.2017
8	225.00	48.9775	5.1733
8	225.00	77.0945	-12.9289
8	225.00	54.1469	23.2335
8	225.00	69.5863	-45.0080
8	225.00	42.7302	-88.4819
8	225.00	57.1120	-33.9265
8	225.00	37.3490	-96.0793
8	225.00	43.5948	-94.4233
8	225.00	64.5645	-11.2070
8	225.00	59.8896	-54.3389
8	225.00	42.8666	-14.8128
8	225.00	67.9145	-19.5680
8	225.00	59.0204	-13.2787
8	225.00	63.7254	-22.1000
8	225.00	50.9639	-4.6569
8	225.00	46.9600	-28.3000
8	225.00	64.8111	6.1454
8	225.00	48.3663	-42.3000
8	225.00	239.3627	35.2362
8	225.00	229.8610	116.6781
8	225.00	245.4459	32.0659
8	225.00	244.6737	44.7342
8	225.00	217.6679	33.1386
8	225.00	238.5463	34.1170
8	225.00	247.4147	59.0480
8	225.00	235.1358	80.5364
8	225.00	231.9133	108.7682
8	225.00	223.9466	87.0509
8	225.00	231.5519	105.9133
8	225.00	229.1751	113.6712
8	225.00	223.5644	76.4543
8	225.00	235.2976	71.8165
8	225.00	246.2631	52.3539
8	225.00	213.4566	-6.6508
8	225.00	220.4631	34.7227
8	225.00	250.7605	42.3872
8	225.00	211.9478	5.0626
8	225.00	221.5163	27.1505
8	225.00	250.3233	50.7171
8	225.00	232.7749	67.5078
8	225.00	250.1774	46.1899
8	225.00	222.2860	62.3503
8	225.00	227.1349	92.6389
8	225.00	246.5667	35.9829
8	225.00	211.8678	36.1130
8	225.00	231.2158	97.9008
8	225.00	244.9360	21.6157
8	225.00	259.5585	-24.3422
8	225.00	207.5963	5.2452
8	225.00	220.9024	58.6362
8	225.00	209.0062	19.3133
8	225.00	258.3425	25.2191
8	225.00	257.1454	20.6376
8	225.00	257.1962	21.0061
8	225.00	212.7795	11.4357
8	225.00	211.6586	-17.3065
8	225.00	257.9798	19.3343
8	225.00	212.6781	20.7120
8	225.00	213.3517	42.5701
8	225.00	254.7803	5.1285
8	225.00	258.2033	-12.3989
8	225.00	251.8100	26.3388
8	225.00	209.2041	-31.6660
8	225.00	259.8342	28.2006
8	225.00	209.9497	-28.4524
8	225.00	201.7582	21.5600
8	225.00	198.7536	16.5200
8	225.00	210.2681	-10.3091
8	225.00	203.1802	21.1766
8	225.00	257.2375	-1.0735
8	225.00	258.4822	48.2282
8	225.00	266.2006	-6.5903
8	225.00	199.7255	50.9773
8	225.00	199.7146	34.3534
8	225.00	202.7274	13.0554
8	225.00	196.6081	30.6433
8	225.00	196.5639	-14.7690
8	225.00	197.1854	23.4122
8	225.00	263.3054	-12.7725
8	225.00	193.9034	38.1232
8	225.00	270.7587	-3.6703
8	225.00	187.0358	-46.4629
8	225.00	271.0516	13.5309
8	225.00	278.1938	-31.8682
8	225.00	185.8855	-54.1386
8	225.00	184.3841	-64.7914
8	225.00	183.7277	-52.7639
8	225.00	181.2036	-67.4036
8	225.00	185.1960	-16.7428
8	225.00	178.8405	-76.9598
8	225.00	179.3847	-75.3161
8	225.00	286.5952	-47.5942
8	225.00	283.7342	-16.4100
8	225.00	177.6975	-29.1939
8	225.00	179.3759	-60.1658
8	225.00	177.2767	-40.4985
8	225.00	285.1704	-62.2329
8	225.00	173.7597	-16.9749
8	225.00	176.2215	-36.9747
8	225.00	174.7137	-27.6367
8	225.00	174.6678	-31.3060
8	225.00	172.3103	-62.2838
8	225.00	173.5017	-34.7856
8	225.00	173.4869	-26.6761
8	225.00	171.8270	-42.2457
9	255.00	168.8135	-39.0000
9	255.00	169.6511	-79.9182
9	255.00	165.4001	-45.0356
9	255.00	163.8095	-57.9476
9	255.00	163.5850	-60.7271
9	255.00	164.0832	-70.2688
9	255.00	160.4376	-44.1355
9	255.00	158.8470	-17.4443
9	255.00	159.3132	-16.1218
9	255.00	158.0177	-26.5642
9	255.00	157.2732	5.8546
9	255.00	156.1479	-22.8557
9	255.00	155.7163	-19.9514
9	255.00	155.6986	-9.1463
9	255.00	155.8690	-36.1068
9	255.00	154.7904	6.4576
9	255.00	154.7434	-37.6559
9	255.00	154.7972	-32.0699
9	255.00	153.0501	8.4758
9	255.00	153.0659	-12.2075
9	255.00	152.5723	-21.4275
9	255.00	152.3553	-4.8164
9	255.00	152.3983	-2.4232
9	255.00	151.3012	-21.1599
9	255.00	151.0523	-12.3589
9	255.00	146.9609	1.8343
9	255.00	146.8439	0.0657
9	255.00	146.8013	22.1429
9	255.00	145.4591	9.7117
9	255.00	145.5060	0.6059
9	255.00	145.3344	64.9332
9	255.00	144.5185	-21.4563
9	255.00	144.2486	-12.8246
9	255.00	142.1539	-17.8022
9	255.00	141.8779	-10.8767
9	255.00	141.8230	0.4009
9	255.00	141.2848	-13.4422
9	255.00	141.1657	-28.6630
9	255.00	140.3806	-13.5087
9	255.00	138.5930	-54.2016
9	255.00	138.5670	-49.5090
9	255.00	138.5124	-14.0131
9	255.00	137.9947	-17.6907
9	255.00	134.5975	1.2730
9	255.00	134.1509	-8.3990
9	255.00	133.6782	-9.3674
9	255.00	127.9830	-13.3494
9	255.00	127.2111	-7.9575
9	255.00	126.9916	1.0034
9	255.00	123.8372	-3.1208
9	255.00	123.5083	-11.1828
9	255.00	121.3428	-14.9417
9	255.00	121.1111	-1.4525
9	255.00	121.7027	4.7698
9	255.00	120.7888	14.6021
9	255.00	118.9897	8.0248
9	255.00	117.6875	-5.6181
9	255.00	115.8858	-0.3189
9	255.00	352.5651	59.7836
9	255.00	112.2500	19.4351
9	255.00	112.9810	-56.9041
9	255.00	110.6003	10.1420
9	255.00	110.0358	-27.5285
9	255.00	111.3231	32.0822
9	255.00	354.4961	77.8845
9	255.00	110.4163	12.9629
9	255.00	107.0398	19.1445
9	255.00	106.0463	34.5193
9	255.00	104.9461	12.2908
9	255.00	104.5661	24.8818
9	255.00	103.7609	27.9013
9	255.00	101.8110	21.0452
9	255.00	102.3010	38.9377
9	255.00	98.6728	40.2514
9	255.00	8.2860	-28.2810
9	255.00	97.5008	23.4434
9	255.00	99.1068	23.5606
9	255.00	95.8654	22.5530
9	255.00	95.8730	20.8258
9	255.00	97.8612	46.3714
9	255.00	98.0241	8.4019
9	255.00	7.0128	78.3836
9	255.00	96.3082	23.8431
9	255.00	92.4183	-12.0323
9	255.00	93.9469	-3.1966
9	255.00	94.7059	23.8942
9	255.00	94.6413	15.7255
9	255.00	89.6931	-3.7019
9	255.00	16.3917	40.7404
9	255.00	91.0225	-8.1590
9	255.00	90.2883	-16.9269
9	255.00	16.1953	-25.3281
9	255.00	84.2795	20.6316
9	255.00	17.9032	-5.9698
9	255.00	16.7407	49.2204
9	255.00	81.8713	31.7146
9	255.00	87.0101	-57.4773
9	255.00	84.7648	22.8693
9	255.00	76.5266	-14.2111
9	255.00	83.0711	58.6946
9	255.00	76.7645	-49.4973
9	255.00	81.1753	17.6427
9	255.00	25.0085	-16.7418
9	255.00	25.0015	-18.8101
9	255.00	76.2970	-9.2147
9	255.00	37.1900	-89.7338
9	255.00	34.1325	-56.5875
9	255.00	76.9855	-46.3279
9	255.00	65.3411	-7.8881
9	255.00	27.4509	-27.3577
9	255.00	77.5181	-2.3395
9	255.00	78.0218	6.1093
9	255.00	29.3689	4.1393
9	255.00	55.8466	23.5671
9	255.00	74.8146	-55.6024
9	255.00	71.4976	-44.5139
9	255.00	65.4826	-26.7434
9	255.00	69.7449	-62.9772
9	255.00	52.9720	117.3166
9	255.00	57.0432	9.9898
9	255.00	72.0655	-59.4420
9	255.00	55.7253	5.2538
9	255.00	54.6602	28.8258
9	255.00	54.7151	8.8251
9	255.00	45.1107	-46.1823
9	255.00	55.4535	5.2470
9	255.00	56.3943	-11.0820
9	255.00	69.4295	-39.0446
9	255.00	65.7815	-5.3007
9	255.00	50.0868	12.6000
9	255.00	70.5332	-60.7599
9	255.00	58.3344	-12.0248
9	255.00	56.5884	10.7061
9	255.00	44.6636	-59.6356
9	255.00	38.2979	-71.5131
9	255.00	38.2907	-81.6595
9	255.00	64.4266	-6.0042
9	255.00	64.4800	-8.6912
9	255.00	63.7915	-29.4703
9	255.00	52.8318	-20.2830
9	255.00	62.9057	-36.7226
9	255.00	48.0676	-65.8500
9	255.00	50.8181	-46.6000
9	255.00	55.3934	-31.4710
9	255.00	55.6313	-15.1279
9	255.00	55.5956	-8.5045
9	255.00	55.6210	-59.0259
9	255.00	52.6717	-24.2793
9	255.00	53.4652	-14.9827
9	255.00	230.0064	78.4718
9	255.00	233.7336	49.7893
9	255.00	222.3663	57.6377
9	255.00	240.5810	-1.4696
9	255.00	220.6487	66.7181
9	255.00	230.0508	55.6606
9	255.00	219.4759	119.0885
9	255.00	230.1297	42.5570
9	255.00	248.4385	-2.8058
9	255.00	232.4651	24.0915
9	255.00	221.8264	66.2640
9	255.00	243.2701	10.1967
9	255.00	218.9151	77.7462
9	255.00	218.8291	74.7736
9	255.00	218.7940	85.7433
9	255.00	230.1793	133.4742
9	255.00	214.8115	210.8653
9	255.00	251.2161	1.8143
9	255.00	225.1936	97.3069
9	255.00	224.7874	106.1299
9	255.00	238.0764	39.5249
9	255.00	222.6562	89.0055
9	255.00	252.1937	5.6839
9	255.00	213.6716	84.7588
9	255.00	233.3943	52.2111
9	255.00	251.9201	13.6577
9	255.00	214.2116	45.3736
9	255.00	213.6487	55.4244
9	255.00	246.7944	38.2230
9	255.00	208.6037	40.2596
9	255.00	249.8445	36.3973
9	255.00	245.2132	-4.2572
9	255.00	206.7986	31.9263
9	255.00	206.7621	44.6872
9	255.00	248.9908	52.8356
9	255.00	209.3577	23.0396
9	255.00	213.5944	35.5299
9	255.00	256.8116	-33.2368
9	255.00	259.6569	10.2121
9	255.00	204.1013	1.4120
9	255.00	204.3534	28.1413
9	255.00	206.2116	20.2614
9	255.00	258.5788	-3.9974
9	255.00	260.7424	-6.2130
9	255.00	262.5792	38.1601
9	255.00	200.8567	-3.9499
9	255.00	255.7060	29.9305
9	255.00	208.9790	33.7409
9	255.00	209.9316	21.3600
9	255.00	202.9897	-9.6830
9	255.00	203.6881	1.5743
9	255.00	207.8686	11.8310
9	255.00	199.0951	-11.4840
9	255.00	200.6710	-28.2927
9	255.00	261.9186	-9.0983
9	255.00	200.2127	-4.2375
9	255.00	202.5905	23.1046
9	255.00	198.9536	26.7190
9	255.00	192.3443	-44.5034
9	255.00	194.6703	45.8051
9	255.00	192.2935	-73.7256
9	255.00	196.3348	-6.6548
9	255.00	271.5143	81.6314
9	255.00	266.9799	11.6014
9	255.00	193.2760	-92.5217
9	255.00	195.6396	66.5161
9	255.00	189.6347	-20.3246
9	255.00	192.0299	-73.3675
9	255.00	194.2396	159.3329
9	255.00	187.4169	-22.9727
9	255.00	191.0541	-63.8658
9	255.00	274.9358	-12.9277
9	255.00	188.7911	-90.8401
9	255.00	186.2796	-8.9654
9	255.00	274.9337	-4.1298
9	255.00	279.4801	-4.2802
9	255.00	181.0629	-3.7885
9	255.00	185.3298	-88.2351
9	255.00	182.8039	-73.5509
9	255.00	180.0020	-39.0997
9	255.00	177.1484	-23.5976
9	255.00	177.0953	-24.0481
9	255.00	172.5136	-45.9846
9	255.00	173.1283	-52.2330
9	255.00	172.5249	-41.5705
9	255.00	169.7034	-35.5229
9	255.00	171.2427	-45.8876
10	285.00	166.7318	-42.9293
10	285.00	166.3822	-52.8843
10	285.00	166.3599	-44.4823
10	285.00	166.3538	-33.4014
10	285.00	161.4748	-32.3656
10	285.00	161.4311	-23.1988
10	285.00	159.8597	-24.4797
10	285.00	157.0219	-27.4759
10	285.00	155.7273	-18.0823
10	285.00	155.6618	-23.7437
10	285.00	155.4094	-25.3730
10	285.00	152.9831	-11.1035
10	285.00	150.5719	-4.2058
10	285.00	150.0965	-1.5859
10	285.00	149.6026	1.1965
10	285.00	145.6774	9.5167
10	285.00	145.0332	16.8256
10	285.00	144.2711	8.1281
10	285.00	143.9860	6.3479
10	285.00	143.9837	5.9661
10	285.00	143.4974	-2.6174
10	285.00	142.9735	8.5387
10	285.00	141.1357	9.7102
10	285.00	140.2145	8.6043
10	285.00	139.6181	17.0926
10	285.00	139.5619	2.9342
10	285.00	139.0397	13.9484
10	285.00	138.9418	7.1287
10	285.00	138.6759	-4.3781
10	285.00	138.2801	5.3619
10	285.00	138.3930	18.2537
10	285.00	137.5075	5.6308
10	285.00	137.2214	13.7804
10	285.00	136.4838	-11.5214
10	285.00	136.0053	-12.3132
10	285.00	135.9840	-9.3201
10	285.00	133.7305	-18.4572
10	285.00	133.0860	-17.2448
10	285.00	132.8417	-17.5236
10	285.00	132.6336	14.8373
10	285.00	131.2572	-26.1280
10	285.00	131.2143	-9.5165
10	285.00	125.6028	-39.0398
10	285.00	125.0241	33.7288
10	285.00	124.7925	-17.3084
10	285.00	123.4475	-8.9973
10	285.00	121.6018	-8.8681
10	285.00	121.9269	-37.9551
10	285.00	119.8148	-11.6680
10	285.00	118.6997	32.3223
10	285.00	118.2348	39.2267
10	285.00	119.6691	28.3766
10	285.00	116.9781	-0.6717
10	285.00	117.9804	-28.4595
10	285.00	115.8450	23.6712
10	285.00	115.8027	-12.7089
10	285.00	114.9783	2.4181
10	285.00	113.9494	6.3097
10	285.00	113.2492	4.3062
10	285.00	110.3464	12.3975
10	285.00	111.1346	-9.5196
10	285.00	109.9404	-0.0207
10	285.00	108.5067	31.5113
10	285.00	108.3164	45.3248
10	285.00	104.8502	16.5171
10	285.00	106.9259	13.4346
10	285.00	105.5256	13.3465
10	285.00	101.7894	51.9265
10	285.00	102.8890	12.3747
10	285.00	102.5426	40.0170
10	285.00	102.5018	24.7872
10	285.00	103.7068	-43.0738
10	285.00	100.4010	13.2476
10	285.00	100.6349	22.6957
10	285.00	99.3471	11.7679
10	285.00	100.2458	4.2417
10	285.00	97.8483	22.8904
10	285.00	102.0720	13.1785
10	285.00	101.2708	31.7261
10	285.00	96.5830	8.2326
10	285.00	96.5621	8.9281
10	285.00	9.4616	-1.8265
10	285.00	94.2056	-1.2679
10	285.00	93.8402	2.6836
10	285.00	94.9440	12.5127
10	285.00	95.7781	-2.1711
10	285.00	94.5536	-9.0193
10	285.00	89.9098	-21.2756
10	285.00	91.7481	-11.7150
10	285.00	91.8167	-19.4529
10	285.00	92.4526	-19.1866
10	285.00	87.2728	-48.2697
10	285.00	91.6594	46.6357
10	285.00	84.9939	18.8635
10	285.00	19.1630	-30.1630
10	285.00	80.2810	-0.6155
10	285.00	83.7723	6.5372
10	285.00	83.6400	-6.9828
10	285.00	20.5383	-34.5231
10	285.00	78.9329	-0.7036
10	285.00	20.3430	-11.8565
10	285.00	81.4660	44.1229
10	285.00	75.7979	-48.8462
10	285.00	25.8932	17.3774
10	285.00	79.5026	15.3917
10	285.00	23.3484	-13.9380
10	285.00	79.4855	18.6673
10	285.00	23.4117	-1.7726
10	285.00	79.3133	3.7798
10	285.00	80.6742	1.7470
10	285.00	27.2256	-10.8873
10	285.00	78.7274	2.1172
10	285.00	80.1322	1.4082
10	285.00	79.3406	-24.7679
10	285.00	71.1329	-67.7847
10	285.00	75.0190	-39.7125
10	285.00	79.9730	-8.1803
10	285.00	28.3336	-14.3510
10	285.00	65.4411	3.1941
10	285.00	65.4039	3.3168
10	285.00	64.2848	-28.0751
10	285.00	26.3910	22.6409
10	285.00	68.3709	-25.9806
10	285.00	68.3940	-28.1943
10	285.00	33.6027	-14.0869
10	285.00	70.4239	-48.7209
10	285.00	34.0628	-40.5920
10	285.00	62.9546	-31.6186
10	285.00	57.3237	12.3442
10	285.00	74.1396	-45.5931
10	285.00	60.6641	8.5349
10	285.00	74.9885	14.5787
10	285.00	73.9616	-45.1425
10	285.00	68.3268	-37.2785
10	285.00	33.0774	-9.0394
10	285.00	33.1295	-12.0136
10	285.00	30.2354	12.5028
10	285.00	72.1561	-11.6910
10	285.00	67.1648	-8.9046
10	285.00	31.3122	-32.8295
10	285.00	31.3363	-19.5511
10	285.00	37.9565	-24.5787
10	285.00	56.3164	31.3066
10	285.00	45.2808	-48.5678
10	285.00	37.2125	-49.0528
10	285.00	65.3854	9.4388
10	285.00	63.2226	-12.8200
10	285.00	51.0206	6.4140
10	285.00	64.5318	-8.8709
10	285.00	54.7485	-13.6206
10	285.00	60.0084	-30.4736
10	285.00	61.6525	-59.9417
10	285.00	65.8786	23.6426
10	285.00	37.9675	-29.7319
10	285.00	38.0152	-23.1509
10	285.00	46.0134	-13.1723
10	285.00	45.9736	1.8224
10	285.00	52.6302	6.3069
10	285.00	233.4515	49.7814
10	285.00	222.4611	0.8208
10	285.00	235.7403	34.2572
10	285.00	226.8014	9.6313
10	285.00	221.1156	-58.3453
10	285.00	244.3191	12.4977
10	285.00	231.6350	84.4246
10	285.00	224.2571	5.8387
10	285.00	235.1165	3.9349
10	285.00	236.5925	46.7615
10	285.00	244.8486	3.1348
10	285.00	228.0955	71.7219
10	285.00	218.3842	-34.6357
10	285.00	235.0559	23.1991
10	285.00	233.7289	39.1444
10	285.00	230.1439	88.3595
10	285.00	215.7555	15.9377
10	285.00	224.0756	30.6045
10	285.00	217.4105	-13.1936
10	285.00	231.7603	24.8401
10	285.00	239.7696	8.3232
10	285.00	244.1295	6.5511
10	285.00	212.5595	-1.7645
10	285.00	208.7983	14.2439
10	285.00	248.1801	3.1834
10	285.00	254.2186	16.5227
10	285.00	245.9508	18.5841
10	285.00	250.4896	-12.4783
10	285.00	213.3194	-28.8242
10	285.00	244.7328	2.8750
10	285.00	216.0595	34.1003
10	285.00	211.8205	12.3771
10	285.00	257.8512	-20.5261
10	285.00	259.7386	-2.8501
10	285.00	201.6057	39.1493
10	285.00	258.1316	41.5032
10	285.00	202.0038	22.9030
10	285.00	200.7351	20.2407
10	285.00	254.9985	38.4688
10	285.00	199.7586	42.2158
10	285.00	205.2544	39.2326
10	285.00	208.1475	42.4804
10	285.00	201.3486	21.7436
10	285.00	207.3895	28.2928
10	285.00	207.4143	28.6402
10	285.00	202.2392	30.4639
10	285.00	203.1146	39.7488
10	285.00	206.1383	56.8620
10	285.00	204.7309	45.2039
10	285.00	260.8483	35.8229
10	285.00	200.0431	-1.6515
10	285.00	203.0877	9.5142
10	285.00	195.6877	-55.6885
10	285.00	194.3038	-51.7956
10	285.00	264.9785	100.3034
10	285.00	192.7186	-50.1977
10	285.00	191.5504	-55.1621
10	285.00	269.9759	21.0227
10	285.00	192.0878	-20.2344
10	285.00	192.1055	-32.0489
10	285.00	192.0024	-27.6738
10	285.00	187.4854	-20.6178
10	285.00	187.4515	-18.7745
10	285.00	186.8180	-20.3760
10	285.00	186.4031	-10.4672
10	285.00	183.7345	32.7390
10	285.00	183.9782	55.2635
10	285.00	183.8408	-21.8846
10	285.00	185.4947	-23.4503
10	285.00	184.7016	0.6530
10	285.00	182.2653	-18.4325
10	285.00	183.3761	18.9436
10	285.00	180.4096	-15.1771
10	285.00	180.9422	1.8083
10	285.00	178.5354	-9.2802
10	285.00	180.6294	-25.2119
10	285.00	180.1807	36.1531
10	285.00	178.5278	-3.8859
10	285.00	176.1858	-40.8373
10	285.00	178.0685	-10.5570
10	285.00	175.8211	26.4568
10	285.00	176.7293	4.8627
10	285.00	174.6923	-24.4718
10	285.00	173.3867	-16.7892
10	285.00	173.6435	-1.9531
10	285.00	173.1332	-43.1924
10	285.00	173.2682	-55.1209
10	285.00	172.5739	-24.1917
10	285.00	170.9359	-38.4732
10	285.00	170.7463	-24.6753
10	285.00	168.9140	-14.3152
10	285.00	167.8873	-30.2421
10	285.00	167.9841	-14.8297
10	285.00	167.1452	-522.9220
10	285.00	168.4978	-37.0552
10	285.00	168.2401	-31.4260
10	285.00	166.2626	-25.8312
10	285.00	167.2027	-25.1629
10	285.00	165.5338	-33.3000
